gene,SRR13587899,SRR13587900,SRR13587901,SRR13587902,SRR13587903,SRR13587904
Zm00001d031524,0.0,0.0,0.0,0.004913,0.0016600000000000002,0.0
Zm00001d031525,108.09264399999999,106.869102,109.972862,107.55358899999999,109.644897,112.68845400000001
Zm00001d031526,1.684174,2.64549,1.9544560000000002,15.972783999999999,18.711861,16.518717000000002
Zm00001d031527,51.482487,51.562878000000005,47.191875,51.254490000000004,50.807766,50.093121000000004
Zm00001d031528,0.027451,0.032774,0.0,0.0,0.0,0.0
Zm00001d031529,36.214138,59.299038,54.414726,16.311169,18.380348,17.0525
Zm00001d031530,19.294258,30.263252,26.431448,25.233567999999998,15.289639999999999,20.375401999999998
Zm00001d031531,64.74237099999999,72.386612,71.70105699999999,107.902153,89.057854,92.05776999999999
Zm00001d031532,26.035994,30.779015,23.833954000000002,15.304544,13.304058,13.865707999999998
Zm00001d031533,10.085479,11.952312,12.524619,8.565698,6.8188509999999996,10.536886
Zm00001d031534,12.163496,15.867945,13.989336999999999,8.629314,7.075627000000001,7.749
Zm00001d031535,2.458226,2.572849,3.178008,1.5239209999999999,1.561783,2.019437
Zm00001d031536,0.042145,0.046347,0.0,0.099643,0.0,0.0
Zm00001d031537,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031538,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031539,26.849728000000002,27.612082,26.310688,16.02075,17.457378,14.202318
Zm00001d031540,36.531059,45.977306,32.107178000000005,28.51659,25.548197000000002,32.198296
Zm00001d031541,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031542,22.826513000000002,34.974486999999996,30.664177000000002,33.852745,21.823122,28.204905
Zm00001d031543,35.632866,63.221821,49.48724,28.983089,21.947971,33.519279
Zm00001d031544,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031545,36.875972999999995,38.505154,34.716251,21.333563,11.957082000000002,9.799851
Zm00001d031546,0.081437,0.27460500000000004,0.19277,0.835317,0.294543,0.07566
Zm00001d031547,0.0,0.0,0.0,2.5205330000000004,2.279785,2.181193
Zm00001d031548,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031549,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031550,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031553,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031554,9.37739,13.460759,12.635164999999999,10.038404,7.198689999999999,7.263462
Zm00001d031555,3.735753,3.894307,5.3194349999999995,3.4103760000000003,3.635511,1.896681
Zm00001d031556,34.333073,46.029106,11.299797,99.011459,48.470015999999994,31.824953000000004
Zm00001d031557,1.177395,1.106538,0.97708,3.525576,4.374093,2.804425
Zm00001d031558,0.019911,0.017362,0.0,4.526068,5.865931,3.9959550000000004
Zm00001d031559,0.0,0.0,0.0,0.529995,0.10391199999999999,0.350088
Zm00001d031560,121.011719,115.136528,116.21359299999999,106.21028899999999,103.084213,134.206802
Zm00001d031561,12.369433,12.834178,11.368955999999999,5.987116,6.834672,6.548006
Zm00001d031562,116.61433400000001,77.310097,104.970619,85.73606099999999,120.155533,96.099754
Zm00001d031563,0.0,0.0,0.0,6.013774,7.1752020000000005,4.1855400000000005
Zm00001d031568,0.0,0.0,0.0,0.19711700000000001,0.0,0.0
Zm00001d031569,387.150696,369.35556,350.20840499999997,208.73954799999998,176.10034199999998,319.80551099999997
Zm00001d031570,34.849236,46.13541,37.685379,50.165764,33.798145,44.810921
Zm00001d031571,0.0,0.0,0.048457,0.041442,0.0,0.0
Zm00001d031572,68.031494,56.046112,65.711952,67.38266800000001,74.323944,70.95568100000001
Zm00001d031573,0.0,0.0,0.0,0.017516,0.0,0.0
Zm00001d031574,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031575,0.058698,0.260326,0.364059,0.331192,0.658417,0.6639609999999999
Zm00001d031576,0.13513699999999998,0.0,0.0,0.0,0.0,0.0
Zm00001d031577,0.042998,0.0,0.0,0.0,0.0,0.0
Zm00001d031578,0.0,0.013314,0.016781,0.047568,0.0,0.007239
Zm00001d031580,0.872808,0.66328,0.327237,1.9918099999999999,1.151841,0.904625
Zm00001d031581,42.991688,43.899376000000004,52.205978,37.859795,34.495232,50.137089
Zm00001d031583,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031584,0.0,0.0,0.0,0.167201,0.133577,0.22706199999999999
Zm00001d031586,1.930796,4.109446,0.41079499999999997,13.503324,2.0596240000000003,0.6381439999999999
Zm00001d031587,3.258305,3.8877839999999995,4.252716,2.7806319999999998,2.249838,4.350189
Zm00001d031588,0.06632300000000001,0.175786,0.289639,0.064033,0.274951,0.050856
Zm00001d031589,10.546643,13.530214,13.468201,5.9339889999999995,6.5520629999999995,6.951875
Zm00001d031591,0.020263,0.019955,0.12604200000000002,0.0,0.040067,0.041354
Zm00001d031593,86.301041,73.220291,83.101456,101.236862,90.33279399999999,78.03768199999999
Zm00001d031594,0.0,0.0,0.0,0.15068800000000002,0.274304,0.13125599999999998
Zm00001d031595,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031596,0.0,0.0,0.0,0.0,0.0,0.031002
Zm00001d031597,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031598,0.021929,0.0,0.0,0.272947,0.225504,0.281771
Zm00001d031599,2.6575889999999998,1.664609,2.083549,1.616599,1.456589,2.034112
Zm00001d031600,0.053190999999999995,0.039507,0.038319,0.204423,0.235485,0.201703
Zm00001d031601,0.0,0.110356,0.099709,0.0,0.0,0.0
Zm00001d031602,14.972317000000002,16.492307999999998,16.149025,21.574631,18.152908,19.776733
Zm00001d031604,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031605,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031606,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031607,0.0,0.0,0.0,0.0,0.0,0.067985
Zm00001d031608,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031609,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031611,614.788818,478.37619000000007,586.033997,386.633759,405.087769,448.221588
Zm00001d031612,0.0,0.0,0.0,0.0,0.021747,0.026451
Zm00001d031613,0.0,0.0,0.063451,0.0,0.0,0.0
Zm00001d031614,0.0,0.0,0.046752999999999996,0.0,0.0,0.0
Zm00001d031615,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031616,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031617,43.062981,44.582821,45.605911,61.35221899999999,56.053238,55.384762
Zm00001d031618,38.457676,56.032063,33.994347,15.911057000000001,14.236973,10.705038
Zm00001d031619,0.908905,1.349399,0.8647469999999999,0.438287,0.317242,0.637455
Zm00001d031620,0.041942,0.0422,0.124339,0.482753,0.313075,0.160375
Zm00001d031621,47.117973,35.662182,38.305607,20.33746,20.283064000000003,26.659058
Zm00001d031625,1.221516,0.292362,0.7015600000000001,0.08744500000000001,0.31559,0.363925
Zm00001d031626,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031627,184.089737,164.356018,187.834045,134.002121,136.28599499999999,149.799698
Zm00001d031628,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031629,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031630,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031631,0.0,0.12321800000000001,0.0,0.0,0.0,0.0
Zm00001d031632,5.0140970000000005,8.258094,8.382117,0.537795,0.44428199999999995,1.1176469999999998
Zm00001d031633,0.0,0.0,0.038475999999999996,0.200107,0.237037,0.142835
Zm00001d031634,4.418262,4.208434,4.4966349999999995,2.163591,2.199672,2.1223009999999998
Zm00001d031635,11.299176,14.042747,12.506282,7.834647,5.801319,6.375218
Zm00001d031636,152.67661999999999,129.791428,59.01443100000001,342.236633,393.084656,196.596237
Zm00001d031637,36.779488,34.769020000000005,34.752651,39.643260999999995,43.695362,36.695389
Zm00001d031638,9.008907,10.705042,6.800352,3.514787,3.083148,2.953248
Zm00001d031639,7.723822,8.504380000000001,8.926101,14.348104999999999,11.36783,13.423461999999999
Zm00001d031640,93.07974200000001,89.750511,95.06034100000001,96.828506,102.72363299999999,127.38339199999999
Zm00001d031641,16.943457000000002,24.840149,24.973527999999998,7.623944,7.737544000000001,7.8987229999999995
Zm00001d031642,0.031335,0.03162,0.032021,0.06793300000000001,0.074013,0.249796
Zm00001d031643,14.014829,14.493452,16.328518,4.229932,4.9025,6.6991320000000005
Zm00001d031646,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031647,1.9040740000000003,1.7323540000000002,2.436138,0.48167200000000004,0.842887,1.044041
Zm00001d031648,85.21408100000001,82.354973,79.270271,75.767723,73.760979,65.447464
Zm00001d031649,0.21890199999999999,0.552003,0.24007199999999998,0.0,0.0,0.0
Zm00001d031651,35.253368,26.435844,36.410606,19.386629,25.090694,31.480837
Zm00001d031653,16.926373,20.441065,15.053458,18.875201999999998,17.241669,14.515439
Zm00001d031654,0.0,0.02036,0.0,0.075029,0.150695,0.13008499999999998
Zm00001d031655,2.6366490000000002,1.636234,3.90383,3.913817,4.378551,3.214501
Zm00001d031656,0.0,0.0,0.10309600000000001,0.0,0.0,0.0
Zm00001d031657,135.33561699999998,142.055206,170.580994,113.45876299999999,109.53116599999998,76.513451
Zm00001d031658,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031659,37.556816,45.777214,43.034924,46.195621,41.238651000000004,48.142483
Zm00001d031660,34.715958,42.849094,47.722633,34.997868,29.672579,34.9566
Zm00001d031661,0.0,0.0,0.0,0.458859,0.397644,0.07795099999999999
Zm00001d031662,26.860271,30.430366999999997,29.512857,124.94181100000002,86.057556,46.605362
Zm00001d031663,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031664,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031665,13.812717999999998,11.922085000000001,14.287683,29.022358,27.991957,29.333775
Zm00001d031666,6.1192400000000005,5.219488,5.591549,12.729147,14.104589,11.480805
Zm00001d031667,15.302928,22.11581,21.219946,17.917095,14.422041,19.9216
Zm00001d031668,8.264797,9.228167,10.249718,8.078696,9.558232,8.849815
Zm00001d031669,22.083126,19.640549,20.238723999999998,20.482449,16.963301,16.353416
Zm00001d031670,12.671435,22.373798,18.47776,17.597481,14.280682999999998,18.550615
Zm00001d031671,10.141947,17.044554,13.624835000000001,13.513446,11.029063,14.303464000000002
Zm00001d031672,0.24696300000000002,0.43040600000000007,0.303446,0.444047,0.5107079999999999,0.553948
Zm00001d031673,0.062762,0.30653600000000003,0.0,4.168533,2.4776279999999997,0.313195
Zm00001d031674,24.205952,28.557962,26.893208,34.24242,28.249691,32.954533000000005
Zm00001d031675,0.07393,0.065663,0.0,0.204025,0.391757,0.421321
Zm00001d031676,7.735527,13.134704000000001,10.897277,9.580603,7.208991,9.40404
Zm00001d031677,0.685488,1.134695,0.675477,1.103383,0.40836500000000003,0.5512229999999999
Zm00001d031678,47.248917,64.849968,62.343608999999994,40.891655,32.944503999999995,58.33908100000001
Zm00001d031680,0.0,0.009975,0.0,1.5580610000000001,1.205109,1.432245
Zm00001d031682,0.0,0.0,0.055615,0.0,0.030836000000000002,0.0
Zm00001d031683,0.354505,0.0,0.06321900000000001,0.0,0.0,0.0
Zm00001d031684,33.448315,41.870132,30.645906,55.066872,56.715099,51.889465
Zm00001d031685,0.053073,0.103772,0.059202,24.730331,20.797304,30.34688
Zm00001d031687,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031688,65.45365100000001,58.802113,67.906059,54.476634999999995,58.302673,101.558258
Zm00001d031689,8.186805999999999,8.196795,7.601327,6.991739,8.482991,9.659784
Zm00001d031690,2.809566,2.007086,2.906475,2.604518,2.324778,1.300386
Zm00001d031691,23.076794,19.617507999999997,19.145245000000003,17.12804,17.795574,22.5361
Zm00001d031693,1.2497989999999999,1.430022,1.550074,6.717399,4.216915,8.194888
Zm00001d031694,47.402091999999996,57.11512,56.691174,55.1054,42.605903999999995,55.800746999999994
Zm00001d031696,18.219816,14.762338,12.201336999999999,19.846785999999998,22.276054000000002,16.912125
Zm00001d031697,0.074682,0.070056,0.309228,0.04168,0.022062000000000002,0.06704700000000001
Zm00001d031698,0.0,0.022562,0.0,0.0,0.0,0.0
Zm00001d031699,0.0,0.0,0.0,0.011913,0.098953,0.083439
Zm00001d031700,15.794042999999999,15.770824,16.074263000000002,11.022971,8.684146,10.081294
Zm00001d031701,142.616028,82.518478,127.992989,77.02166700000001,121.168922,121.230263
Zm00001d031702,0.0,0.010347,0.0,15.40484,12.129534,15.999464000000001
Zm00001d031703,188.141876,133.749146,155.505829,144.85571299999998,160.839554,136.762833
Zm00001d031704,0.0,0.0797,0.0,0.0,0.0,0.0
Zm00001d031705,109.57986499999998,87.981659,97.170502,78.196922,98.63118,71.820229
Zm00001d031706,8.712492999999998,8.057694,8.222906,6.044827,4.678761,6.605110000000001
Zm00001d031707,39.227717999999996,48.515491,41.10474,35.141052,32.327087,43.254723
Zm00001d031708,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031709,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031711,0.0,0.0191,0.0,0.0,0.0,0.0
Zm00001d031712,40.743171999999994,54.584175,57.213618999999994,44.017624,33.469074,50.153521999999995
Zm00001d031713,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031715,0.010956,0.11131500000000001,0.123424,0.0,0.0,0.0
Zm00001d031717,0.0,0.059722000000000004,0.0,0.0,0.036088999999999996,0.0
Zm00001d031719,0.367591,0.7344609999999999,0.683525,1.107718,0.741388,1.134735
Zm00001d031720,5.4133260000000005,6.6984259999999995,5.70185,6.472812,5.16651,6.60544
Zm00001d031722,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031723,24.545583999999998,32.371376,29.786259,45.963703,28.895481,26.529537
Zm00001d031724,4.890582,8.796384,7.697155,4.396941,3.355381,4.337614
Zm00001d031725,22.81011,26.728476,17.234551999999997,30.607810999999998,16.406576,19.079382
Zm00001d031726,3.6960949999999997,3.826189,3.7155519999999997,2.7484919999999997,2.144621,2.582752
Zm00001d031727,64.08961500000001,61.812462,64.99589499999999,36.71447,29.505289,22.927367999999998
Zm00001d031728,0.0,0.0,0.0,0.047305,0.0,0.0
Zm00001d031729,1.371705,0.905539,0.8389040000000001,0.378794,0.0,0.373239
Zm00001d031730,0.48417299999999996,0.361944,0.561843,0.532201,0.737679,0.304253
Zm00001d031731,0.028756,0.0,0.0,0.0,0.0,0.0
Zm00001d031732,6.091939,5.529541,6.8441160000000005,10.86355,6.0206230000000005,8.379056
Zm00001d031733,0.0,0.0,0.035607,0.0,0.0,0.010384000000000001
Zm00001d031734,0.16647699999999999,0.056277,0.0,0.23047600000000001,0.23355,0.209339
Zm00001d031735,0.0,0.0,0.0,0.035446,0.039744,0.098234
Zm00001d031736,0.471312,0.340064,0.050703,0.0,0.0,0.292812
Zm00001d031737,0.332939,0.378366,0.404407,0.443271,0.146682,0.245957
Zm00001d031738,12.280846,12.298409,13.272804,17.710131,21.783388000000002,13.254156
Zm00001d031739,0.0,0.0,0.0,0.0,0.0,0.071652
Zm00001d031740,24.257095,23.020315,23.883297,30.446759999999998,30.870192,46.472157
Zm00001d031741,26.594826,40.297077,20.719456,45.450759999999995,38.401237,37.456210999999996
Zm00001d031743,0.081294,0.17413299999999998,0.048344,14.714788,8.82967,11.90501
Zm00001d031745,6.218769,9.522499,6.141879,17.040653,11.456717999999999,7.817788
Zm00001d031746,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031747,140.841003,107.914169,126.464554,137.922531,171.321655,131.801376
Zm00001d031748,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031749,48.367546000000004,45.30471,44.34568,53.189418999999994,51.503212,44.105476
Zm00001d031750,19.580671,17.107098,20.348999,10.651106,9.916701,21.608723
Zm00001d031751,10.368242,12.40765,14.347074,8.095106,7.031435000000001,20.414198000000003
Zm00001d031753,26.13665,43.654644,25.367237,6.096518,7.117103,6.911587
Zm00001d031754,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031759,5.274623,5.674872,3.648428,8.986528,9.288167,7.5954429999999995
Zm00001d031760,0.083914,0.089892,0.0,0.097959,0.051851999999999995,0.197878
Zm00001d031764,46.619019,59.292805,53.795745999999994,27.022894,22.641802,27.645906
Zm00001d031765,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031766,11.596376,11.579312,8.143203,6.304235,6.664910000000001,8.487958
Zm00001d031767,0.0,0.0,0.0,0.011038,0.0,0.058334000000000004
Zm00001d031769,0.168817,0.147788,0.09414299999999999,0.0,0.056728,0.016801
Zm00001d031771,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031772,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031773,5.589489,5.8186599999999995,6.886118,0.141716,0.35606,0.072778
Zm00001d031774,15.45924,13.441737,17.862089,0.5253,0.403623,1.124316
Zm00001d031777,3.251959,3.816832,2.75369,5.7143559999999995,5.609911,3.036882
Zm00001d031778,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031779,0.042573,0.0,0.16256500000000002,0.0,0.0,0.0
Zm00001d031780,0.0,0.0,0.0,0.084759,0.029910000000000003,0.114238
Zm00001d031781,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031782,6.554981,9.233037,9.067300999999999,7.38215,5.450532,7.522357
Zm00001d031783,3.95669,6.411983,6.160351,4.7264029999999995,3.4082169999999996,5.336422
Zm00001d031784,9.348506,11.724019,12.049541,11.719180999999999,9.599523,9.943747
Zm00001d031785,0.25845500000000005,0.05254299999999999,0.256839,0.33166100000000004,0.20280499999999999,0.657856
Zm00001d031789,0.081522,0.034572000000000006,0.0,0.11635699999999999,0.064747,0.145702
Zm00001d031790,7.994567,9.181414,6.374204,10.931832,9.027219,8.045466000000001
Zm00001d031792,0.42296300000000003,2.405827,0.38800100000000004,7.599823,1.4828569999999999,1.418523
Zm00001d031793,9.350553,9.001872,9.232014,5.796539,6.8723600000000005,6.604856
Zm00001d031794,0.297454,0.18345799999999998,0.038935000000000004,0.0,0.026239,0.035169
Zm00001d031795,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031796,0.0,0.0,0.0,0.0,0.092784,0.087463
Zm00001d031797,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031798,0.0,0.049232,0.0,0.0,0.0,0.0
Zm00001d031799,4.503843,5.710252,6.0433769999999996,3.091311,3.5150099999999997,2.763875
Zm00001d031800,2.728905,1.901309,1.8829200000000001,0.0,0.0,0.0
Zm00001d031801,3.3136019999999995,1.8741279999999998,0.796868,4.327896,3.366969,2.592517
Zm00001d031802,4.138408999999999,3.3997669999999998,2.7863990000000003,2.033116,1.738317,1.211268
Zm00001d031804,2.563869,2.148978,1.2862,10.46462,8.420194,4.59205
Zm00001d031805,5.041944,7.337991000000001,5.3714889999999995,8.376831,5.591868,7.142852
Zm00001d031806,44.958694,32.667286,33.075848,3.6251550000000003,6.314598,5.439257
Zm00001d031807,4.42556,6.850217999999999,7.279281,0.9020610000000001,1.060174,0.9563280000000001
Zm00001d031808,4.846675,4.849969000000001,4.114153,0.46371999999999997,1.1858229999999998,0.625881
Zm00001d031809,46.829285,41.454151,42.884071,39.776073,40.24091,40.384338
Zm00001d031810,0.284806,0.848195,0.0,0.72138,0.08809299999999999,0.09704299999999999
Zm00001d031811,0.046464,0.0,0.0,0.0,0.0,0.0
Zm00001d031813,0.502821,1.098826,1.085505,0.0,0.0,0.0
Zm00001d031814,0.0,0.0,0.0,0.0,0.137674,0.0
Zm00001d031815,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031816,2.366607,3.19711,3.4934480000000003,5.640581,5.78775,5.726454
Zm00001d031817,225.819855,211.959915,226.845169,213.24908399999998,187.388794,194.928665
Zm00001d031818,0.159446,1.4480389999999999,0.259114,0.915904,0.34722800000000004,0.538121
Zm00001d031819,0.057075,0.0,0.0,16.536077,16.046286,19.695974
Zm00001d031820,1.279863,2.2163049999999997,2.1134009999999996,1.744574,0.9123209999999999,2.310193
Zm00001d031821,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031822,1.290789,2.322694,3.841918,6.201115,5.867815,6.377644999999999
Zm00001d031823,0.0,0.011545999999999999,2.648148,0.08125299999999999,0.00639,0.044456
Zm00001d031824,17.349005,14.029368,15.662312,16.543024,15.982217000000002,16.534149
Zm00001d031825,360.763367,282.829254,338.530792,270.736542,267.91333,313.794128
Zm00001d031826,0.474467,1.25034,0.137507,6.958935,4.178439,1.800861
Zm00001d031827,0.0,0.007941,0.0,0.0,0.0,0.00827
Zm00001d031828,0.0,0.046987,0.0,0.34831,0.08242000000000001,0.09573
Zm00001d031829,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031830,0.0,0.0,0.0,0.011712,0.0,0.0
Zm00001d031832,21.117126000000003,32.993694,32.455875,18.254799,14.445374,19.214006
Zm00001d031833,43.186840000000004,86.56403399999999,35.433006,212.50177000000002,68.857292,70.03340899999999
Zm00001d031835,6.729553999999999,12.47123,9.857058,0.041873,0.132986,0.0
Zm00001d031836,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031837,42.852191999999995,42.899609000000005,44.472057,47.362926,47.043671,54.32845699999999
Zm00001d031839,0.0,0.0,0.023176,0.167992,0.060309,0.0
Zm00001d031840,123.962677,130.157333,59.353313,96.28555300000001,102.550232,81.680557
Zm00001d031841,0.0,0.096325,0.17660599999999999,0.251014,0.0,0.370551
Zm00001d031843,2.077594,3.115811,2.186864,0.180818,0.076808,0.0
Zm00001d031844,26.623983000000003,32.135773,26.399426000000002,24.431807,22.032084,23.977772
Zm00001d031845,0.195787,0.189589,0.271993,0.353989,0.300186,0.42243100000000006
Zm00001d031846,0.0,0.0,0.0,0.0,0.0,0.046702999999999995
Zm00001d031847,126.084282,188.645981,165.947662,139.441147,100.027534,140.93663
Zm00001d031848,0.0,0.0,0.0,0.0,0.0,0.05143
Zm00001d031849,149.871704,168.68132,158.878922,136.366333,123.43221299999999,130.608109
Zm00001d031850,1.599587,1.1529209999999999,1.7224400000000002,4.349627,5.133211,4.230452
Zm00001d031851,55.20021800000001,70.30875400000001,67.42040300000001,56.845318000000006,47.106491,53.826384999999995
Zm00001d031852,309.996765,249.96018999999998,257.863037,252.700729,256.065094,313.293152
Zm00001d031853,23.168777,24.319126,19.202382999999998,26.537243,23.792112,22.502069
Zm00001d031854,27.766258,40.614329999999995,41.601631,26.455269,22.065352999999998,27.259279
Zm00001d031855,0.29549899999999996,0.204308,0.441875,0.277846,0.066397,0.207067
Zm00001d031856,26.962010999999997,23.185894,26.320090999999998,23.516888,20.715303,24.089931
Zm00001d031858,8.520643,9.449892,9.181394000000001,9.436505,7.620044999999999,8.822203
Zm00001d031859,0.0,0.0,0.0,0.067356,0.018038,0.002693
Zm00001d031860,8.923366999999999,11.612621,11.58661,10.615664,10.485152000000001,10.816539
Zm00001d031861,0.215468,0.043149,0.124097,1.161062,0.7633340000000001,0.415749
Zm00001d031862,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031863,14.776616,21.368235000000002,20.49757,14.867497,12.344317,16.256735
Zm00001d031864,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031866,7.440394,12.812904,6.998221000000001,16.389521,10.715053999999999,12.820843
Zm00001d031867,0.050102,0.06751599999999999,0.0,0.11309100000000001,0.11686099999999999,0.12911
Zm00001d031868,105.016434,83.160934,102.175552,66.91265899999999,71.804802,65.214127
Zm00001d031869,0.638584,0.8783790000000001,0.809192,1.007068,0.780163,1.132352
Zm00001d031870,62.184222999999996,53.407936,67.02879300000001,32.946453000000005,38.388915999999995,37.391342
Zm00001d031871,38.9538,64.479088,49.040034999999996,70.763275,53.705738000000004,54.185562
Zm00001d031872,7.505354,13.935823999999998,11.698286,11.370234,10.070286,11.190538
Zm00001d031873,12.407861,19.241629,15.738776999999999,13.312567999999999,11.094985000000001,15.471622
Zm00001d031874,1.276358,0.582428,0.360127,2.198409,3.549525,1.6621810000000001
Zm00001d031875,9.189063,8.26028,9.784607000000001,0.405111,0.34631999999999996,0.9108569999999999
Zm00001d031876,5.075423000000001,10.346542,8.39349,0.085654,0.116807,0.070088
Zm00001d031877,0.0,0.0,0.0,0.046533,0.0,0.0
Zm00001d031878,13.240489000000002,17.373479999999997,28.61454,0.041107,0.279061,0.13087100000000002
Zm00001d031880,1.2001549999999999,2.7916950000000003,1.566411,4.303173,2.1707099999999997,3.625194
Zm00001d031882,0.9362940000000001,1.562181,1.6604970000000001,2.810981,1.751945,1.674668
Zm00001d031883,17.15815,11.951694,13.363967,11.487825,11.639327999999999,10.763716
Zm00001d031887,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031888,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031889,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031890,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031891,81.037277,98.06414000000001,92.731712,88.401443,72.752983,83.643974
Zm00001d031892,0.603919,0.138031,0.561671,0.0,0.0,0.259542
Zm00001d031893,28.642129999999998,39.896053,22.615717,63.879868,47.44582,51.460888
Zm00001d031894,50.648379999999996,50.908493,49.810371,46.224899,38.743263,46.635040000000004
Zm00001d031895,0.061562,0.0,0.0,0.0,0.0,0.0
Zm00001d031898,50.387493,60.389258999999996,56.01099,58.35364499999999,43.415581,50.686787
Zm00001d031899,13.452055999999999,16.348953,13.842227,22.114201,16.750122,19.835495
Zm00001d031900,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031901,0.0,0.0,0.0,0.0034990000000000004,0.0,0.0
Zm00001d031902,21.452955,22.686121,25.573219,23.534824,22.061304,22.971636
Zm00001d031903,0.59229,0.371552,1.237991,0.399,0.071036,0.552091
Zm00001d031904,0.0,0.0,0.0,0.0,0.0,4e-06
Zm00001d031906,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031907,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031908,110.86141200000002,125.212654,100.027962,109.640045,105.40214499999999,120.24971799999999
Zm00001d031909,0.0,0.0,0.0,0.24645799999999998,0.333098,0.07435
Zm00001d031910,0.0,0.0,0.0,0.08454199999999999,0.04241,0.081058
Zm00001d031911,9.362713000000001,14.966389999999999,9.462994,14.054097,10.730858999999999,14.317228
Zm00001d031913,147.871674,138.429123,105.041702,164.291809,172.386169,146.071579
Zm00001d031915,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031918,0.8952469999999999,1.8472819999999999,0.591284,0.963507,0.12489000000000001,0.187211
Zm00001d031920,0.0,0.0,0.0,0.007891,0.029935000000000003,0.009081
Zm00001d031921,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001d031922,0.0,0.0,0.0,0.021523,0.023409,0.0
Zm00001d031923,0.5207109999999999,0.906516,0.71105,3.2078330000000004,2.623227,3.721578
Zm00001d031925,0.105968,0.0,0.16478399999999999,0.024741,0.16308499999999998,0.095114
Zm00001d031926,0.068755,0.036964,0.062313,0.10731900000000001,0.029506,0.0
Zm00001d031927,16.75732,24.585901,57.975887,0.19683900000000001,0.129639,0.218427
Zm00001d031928,9.000992,7.733396000000001,7.1784,14.594698999999999,15.797258,15.528592000000002
Zm00001d031929,40.909672,47.510094,49.840725,34.932625,31.283053999999996,44.587593
Zm00001d031930,0.0,0.0,0.0,0.0,0.0,0.038114999999999996
Zm00001d031932,0.054117,0.071129,0.11567000000000001,7.75133,4.931248,7.731992
Zm00001d031933,27.971006,33.200222,32.316624,43.425796999999996,35.165146,42.635234999999994
Zm00001d031934,0.511521,0.20745500000000003,1.1295680000000001,0.0,0.0,0.0
Zm00001d031937,85.824173,76.215027,89.883224,47.87923,53.913081999999996,49.7645
